Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Weight,Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2018,Mercedes-Benz,MBX,Mercedes-Benz,C 350e,W205E20DETC-Z6029,1,1.991,GMBXV02.0HY1,Car,275,4,M274-20HP,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.06,30,1,Not eqipped,GMBX10045423,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0023,0.098,190.69,0.0003,,0.0018,0,46.5,MPG,,,,,2.5,1.62,-0.86,35.282,0.57854,0.011636,15.456,-0.0803,0.018009,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,C 350e,W205E20DETC-Z6029,1,1.991,GMBXV02.0HY1,Car,275,4,M274-20HP,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.06,30,1,Not eqipped,GMBX10045424,MFR,No,,,,,81,Charge Depleting UDDS,61,Tier 2 Cert Gasoline,CD,,,,,,,,41.5,MPG,,,,,,,,35.282,0.57854,0.011636,15.456,-0.0803,0.018009,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,C 350e,W205E20DETC-Z6029,1,1.991,GMBXV02.0HY1,Car,275,4,M274-20HP,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.06,30,1,Not eqipped,GMBX10045425,MFR,No,,,,,84,Charge Depleting Highway,61,Tier 2 Cert Gasoline,CD,,,,,,,,88.7,MPG,,,,,,,,35.282,0.57854,0.011636,15.456,-0.0803,0.018009,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,CLA 250,C117E20DETC-Z7026,0,1.991,HMBXJ02.0U2B,Both,208,4,M270-20DETC,AM,Automated Manual,7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,2.4,27.5,1,Not eqipped,HMBX91003371,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0132839,0.0475608,165.6696395,0.0046936,,0.0046192,,53.6,MPG,,,,,-0.856986,-0.826067,-0.49533,21.349,0.37966,0.014429,3.988,0.0588,0.015849,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,CLA 250,C117E20DETC-Z7026,0,1.991,HMBXJ02.0U2B,Both,208,4,M270-20DETC,AM,Automated Manual,7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,2.4,27.5,1,Not eqipped,HMBX91003379,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0184488,0.3237269,282.5239853,0.008156,,0.002091,,31.4,MPG,30.4179627,29.681308,36.5358535,,-2.75409,-1.283971,-1.307486,21.349,0.37966,0.014429,3.988,0.0588,0.015849,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,CLA 250 4MATIC,C117E20DETC-Z7025-3,1,1.991,JMBXJ02.0U2A,Both,208,4,M270-20DETC-F,AM,Automated Manual,7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,2.65,30.6,1,Not eqipped,JMBX10048089,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.04136,0.4319,289.43,0.0196,0.0008,0.00418,0.0008,30.6,MPG,29.7,29.3,33.8,,-2,-1.15,-0.66,26.52,0.5424,0.01431,1.139,0.41462,0.013485,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,CLA 250 4MATIC,C117E20DETC-Z7025-3,1,1.991,JMBXJ02.0U2A,Both,208,4,M270-20DETC-F,AM,Automated Manual,7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,2.65,30.6,1,Not eqipped,JMBX10048090,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.021,0.137,190.88,0.0064,,0.007,0.001,46.3,MPG,,,,,6.25,4.82,0.36,26.52,0.5424,0.01431,1.139,0.41462,0.013485,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,CLA 250 4MATIC,C117E20DETC-Z7025-3,1,1.991,JMBXJ02.0U2A,Both,208,4,M270-20DETC-F,AM,Automated Manual,7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,2.65,30.6,1,Not eqipped,JMBX10048096,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.0338,0.1881,289,0.0095,0.0013,0.00708,0.00064,22,MPG,20,21.7,24.3,,2.58,1.91,0.45,26.52,0.5424,0.01431,1.139,0.41462,0.013485,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,CLA 250 4MATIC,C117E20DETC-Z7025-3,1,1.991,JMBXJ02.0U2A,Both,208,4,M270-20DETC-F,AM,Automated Manual,7,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,2.65,30.6,1,Not eqipped,JMBX10048097,MFR,No,,,,,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.00837,0.0929,183.47,0.0026,,0.00708,0.0006,34.7,MPG,,,,,5.91,0,-0.51,26.52,0.5424,0.01431,1.139,0.41462,0.013485,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,CLA 45 AMG 4MATIC,C117E20DETC-Z4023,1,1.991,EMBXV02.0U2C,Car,355,4,M133-20DETC,AM,Automated Manual,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.44,27.2,1,Not eqipped,EMBX10027987,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.02301,0.4434,304.65,0.0211,,0.00515,,29.3,MPG,27.4,28.6,32.4,,,,,26.078,0.5271,0.014201,-0.602,0.19975,0.015744,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,CLA 45 AMG 4MATIC,C117E20DETC-Z4023,1,1.991,EMBXV02.0U2C,Car,355,4,M133-20DETC,AM,Automated Manual,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.44,27.2,1,Not eqipped,EMBX10027988,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00612,0.1611,207.04,0.0023,,0.00354,,43.2,MPG,,,,,,,,26.078,0.5271,0.014201,-0.602,0.19975,0.015744,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,CLS 550,C218E46DETC-Z5030,1,4.664,HMBXV05.5U2A,Car,402,8,M278-46DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.47,20,1,Not eqipped,FMBX10044239,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.02433,0.417,395.94,0.0171,,0.01014,,22.5,MPG,21.54,21.42,25.43,,0.82,0.75,-1.07,38.429,0.33989,0.015825,19.118,0.0419,0.018306,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,CLS 550,C218E46DETC-Z5030,1,4.664,HMBXV05.5U2A,Car,402,8,M278-46DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.47,20,1,Not eqipped,FMBX10044243,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0074,0.295,238.91,0.0018,,0.00547,,37.2,MPG,,,,,1.89,1.3,-0.95,38.429,0.33989,0.015825,19.118,0.0419,0.018306,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,CLS 550 4MATIC,C218E46DETC-Z5030-1,1,4.664,HMBXV05.5U2A,Car,402,8,M278-46DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,2.47,20,1,Not eqipped,GMBX10044240,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0243,0.4952,411.66,0.0198,,0.01159,,21.6,MPG,20.69,20.64,24.35,,2.11,1.6,-0.48,45.171,0.33989,0.015825,25.831,0.2309,0.01596,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,CLS 550 4MATIC,C218E46DETC-Z5030-1,1,4.664,HMBXV05.5U2A,Car,402,8,M278-46DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,2.47,20,1,Not eqipped,GMBX10044241,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.02478,0.4637,253.93,0.0051,,0.01191,,35,MPG,,,,,3.83,2.99,-0.31,45.171,0.33989,0.015825,25.831,0.2309,0.01596,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,CLS 63 AMG 4MATIC,C218E55DETC-Z2023-3,0,5.461,EMBXV05.5U2A,Car,550,8,M157-55DETC,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,2.65,25.9,1,Not eqipped,EMBX10026130,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.01393,0.1011,457.97,0.0364,,0.00527,,19.4,MPG,19.4,18.1,22.3,,,,,44.574,0.71471,0.013165,22.353,0.0372,0.018335,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,CLS 63 AMG 4MATIC,C218E55DETC-Z2023-3,0,5.461,EMBXV05.5U2A,Car,550,8,M157-55DETC,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,2.65,25.9,1,Not eqipped,EMBX10026131,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.05089,0.5802,292.33,0.0127,,0.01545,,30.3,MPG,,,,,,,,44.574,0.71471,0.013165,22.353,0.0372,0.018335,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,E 300,W213E20DETC-Z7013,0,1.991,HMBXJ02.0U2C,Both,241,4,M274-20DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.07,24,1,Not eqipped,HMBX10042526,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.01593,0.2461,313.47,0.0068,0.0008,0.00241,0.00097,28.2,MPG,28,27.2,30.5,,0.3,0.39,-0.14,38.653,0.16271,0.023272,21.638,0.28231,0.013572,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,E 300,W213E20DETC-Z7013,0,1.991,HMBXJ02.0U2C,Both,241,4,M274-20DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.07,24,1,Not eqipped,HMBX10042954,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.01448,0.113,203.23,0.0011,0.0005,0.00386,0,43.5,MPG,,,,,2.16,0,-0.26,38.653,0.16271,0.023272,21.638,0.28231,0.013572,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,E 300 4MATIC,W213E20DETC-Z7013-1,1,1.991,JMBXJ02.0U2C,Both,241,4,M274-20DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.07,24,1,Not eqipped,JMBX10049902,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0175,0.1637,326.43,0.0066,0.001,0.0019,0.0007,27.1,MPG,26.97,26.01,29.45,,1.1,0.76,0.09,44.5,0.387,0.0144,26.123,0.30948,0.013677,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,E 300 4MATIC,W213E20DETC-Z7013-1,1,1.991,JMBXJ02.0U2C,Both,241,4,M274-20DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.07,24,1,Not eqipped,JMBX10049903,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0079,0.048,214.467,0.0019,0.001,0.0021,0.0002,41.4,MPG,,,,,2.4,1.6,-0.29,44.5,0.387,0.0144,26.123,0.30948,0.013677,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,E 300 4MATIC,W213E20DETC-Z7013-1,1,1.991,JMBXJ02.0U2C,Both,241,4,M274-20DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.07,24,1,Not eqipped,JMBX10049904,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0224,0.1957,326.769,0.0076,0.001,0.0029,0.0007,27,MPG,27.27,25.89,29.4,,-0.26,-0.22,-0.9,44.5,0.387,0.0144,26.123,0.30948,0.013677,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,E 300 4MATIC,W213E20DETC-Z7013-1,1,1.991,JMBXJ02.0U2C,Both,241,4,M274-20DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.07,24,1,Not eqipped,JMBX10049905,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0087,0.0526,215.01,0.0018,0.0005,0.0019,0,41.1,MPG,,,,,-2.55,-2.58,-0.3,44.5,0.387,0.0144,26.123,0.30948,0.013677,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,E 400 (convertible),A238E30DETC-Z8011-2,0,2.996,JMBXJ03.0U2A,Both,329,6,M276-30DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.82,22,1,Not eqipped,JMBX10049703,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0218,0.2494,351.68,0.0119,0.0004,0.0047,0.002,25.1,MPG,24.31,24.6,26.92,,2.96,1.91,-0.09,41.57,0.3977,0.016,24.65,-0.05286,0.018653,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,E 400 (convertible),A238E30DETC-Z8011-2,0,2.996,JMBXJ03.0U2A,Both,329,6,M276-30DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.82,22,1,Not eqipped,JMBX10049707,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0024,0.0624,243.3,0.0056,,0.001,0,36.4,MPG,,,,,5.23,4.07,-0.29,41.57,0.3977,0.016,24.65,-0.05286,0.018653,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,E 400 (coupe),C238E30DETC-Z8011,0,2.996,JMBXJ03.0U2A,Both,329,6,M276-30DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.82,22,1,Not eqipped,JMBX10049060,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.02124,0.2522,350.71,0.014,0.0005,0.0037,0.00145,25.2,MPG,24.11,24.36,28,,2.3,1.55,-0.11,41.8,0.3977,0.01478,24.684,-0.04602,0.017433,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,E 400 (coupe),C238E30DETC-Z8011,0,2.996,JMBXJ03.0U2A,Both,329,6,M276-30DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.82,22,1,Not eqipped,JMBX10049061,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.02124,0.2372,353.46,0.019,0.0005,0.00354,0.00129,25.1,MPG,23.94,24.2,27.69,,3.68,2.24,0.68,41.8,0.3977,0.01478,24.684,-0.04602,0.017433,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,E 400 (coupe),C238E30DETC-Z8011,0,2.996,JMBXJ03.0U2A,Both,329,6,M276-30DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.82,22,1,Not eqipped,JMBX10049062,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0029,0.075,240.06,0.0063,,0.00113,0,36.9,MPG,,,,,8.28,6.8,0.81,41.8,0.3977,0.01478,24.684,-0.04602,0.017433,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,E 400 (coupe),C238E30DETC-Z8011,0,2.996,JMBXJ03.0U2A,Both,329,6,M276-30DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.82,22,1,Not eqipped,JMBX10049063,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00097,0.0557,236.47,0.0058,,0.00048,0,37.5,MPG,,,,,4.4,3.58,-0.18,41.8,0.3977,0.01478,24.684,-0.04602,0.017433,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,E 400 4MATIC,W213E30DETC-Z7015,0,2.996,HMBXV03.0U2B,Car,329,6,M276-30DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.82,22,1,Not eqipped,HMBX10050822,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.01545,0.173,355.95,0.0171,0.001,0.00338,0.00129,25.1,MPG,24.43,23.99,27.94,,2.31,1.5,-0.36,47.193,0.39774,0.014545,23.2,0.2279,0.015325,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,E 400 4MATIC,W213E30DETC-Z7015,0,2.996,HMBXV03.0U2B,Car,329,6,M276-30DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.82,22,1,Not eqipped,HMBX10050823,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00032,0.0584,232.96,0.009,,0.00016,0,38.4,MPG,,,,,4.77,3.86,0.43,47.193,0.39774,0.014545,23.2,0.2279,0.015325,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,E 400 4MATIC (convertible),A238E30DETC-Z8011-4,0,2.996,JMBXJ03.0U2A,Both,329,6,M276-30DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,2.82,22,1,Not eqipped,JMBX10049687,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0212,0.256,357.25,0.014,0.0003,0.0037,0.002,24.8,MPG,23.95,24.14,26.67,,2.06,1.19,1.41,51.912,0.3869,0.016465,34.37,-0.36817,0.021982,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,E 400 4MATIC (convertible),A238E30DETC-Z8011-4,0,2.996,JMBXJ03.0U2A,Both,329,6,M276-30DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,2.82,22,1,Not eqipped,JMBX10049692,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0037,0.1055,246.52,0.0078,,0.001,0,35.8,MPG,,,,,11.69,8.86,-1.04,51.912,0.3869,0.016465,34.37,-0.36817,0.021982,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,E 400 4MATIC (coupe),C238E30DETC-Z8011-3,0,2.996,JMBXJ03.0U2A,Both,329,6,M276-30DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.82,22,1,Not eqipped,JMBX10049064,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.022,0.225,350.74,0.015,0.0006,0.004,0.002,25.2,MPG,24.22,24.35,27.88,,4.25,2.57,-0.03,47.643,0.3869,0.015243,29.07,-0.4222,0.0228,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,E 400 4MATIC (coupe),C238E30DETC-Z8011-3,0,2.996,JMBXJ03.0U2A,Both,329,6,M276-30DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.82,22,1,Not eqipped,JMBX10049065,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.002,0.08,236.58,0.005,,0.001,0,37.4,MPG,,,,,7.54,0,-0.09,47.643,0.3869,0.015243,29.07,-0.4222,0.0228,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,E 400 4MATIC (coupe),C238E30DETC-Z8011-3,0,2.996,JMBXJ03.0U2A,Both,329,6,M276-30DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.82,22,1,Not eqipped,JMBX10049066,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0225,0.2264,349.24,0.0158,0.001,0.0037,,25.3,MPG,24.16,24.49,28.1,,3.3,1.75,0.12,47.643,0.3869,0.015243,29.07,-0.4222,0.0228,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,E 400 4MATIC (coupe),C238E30DETC-Z8011-3,0,2.996,JMBXJ03.0U2A,Both,329,6,M276-30DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.82,22,1,Not eqipped,JMBX10049067,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0017,0.0687,237.39,0.0105,,0.0006,,37.4,MPG,,,,,13.72,10,-1.37,47.643,0.3869,0.015243,29.07,-0.4222,0.0228,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,E 400 4MATIC (station wagon),S213E30DETC-Z7015-1,1,2.996,HMBXV03.0U2B,Car,329,6,M276-30DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,2.82,22,1,Not eqipped,HMBX10046923,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.01481,0.122,372.45,0.021,0.001,0.00338,0.00161,24,MPG,23.11,23.07,26.61,,1.75,0.99,-0.45,49.216,0.39774,0.017163,29.855,0.3781,0.016006,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,E 400 4MATIC (station wagon),S213E30DETC-Z7015-1,1,2.996,HMBXV03.0U2B,Car,329,6,M276-30DETC,A,Automatic,9,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,2.82,22,1,Not eqipped,HMBX10046924,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00129,0.0742,253.1,0.0076,,0.00048,0,35.3,MPG,,,,,4.62,3.83,0.09,49.216,0.39774,0.017163,29.855,0.3781,0.016006,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,G 550,G463E40DETC-Z6016,0,3.982,GMBXT04.0U2A,Truck,416,8,M176-E40DETC,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,3.58,29.1,1,Not eqipped,GMBX10038460,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.015,0.1357,564.75,0.0455,,0.003,0.001,15.8,MPG,13.5,15.92,17.31,,0.24,0.39,0.61,57.306,1.72838,0.030894,36.801,0.46129,0.041352,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,G 550,G463E40DETC-Z6016,0,3.982,GMBXT04.0U2A,Truck,416,8,M176-E40DETC,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,3.58,29.1,1,Not eqipped,GMBX10038461,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0346,0.879,640.031,0.038,0.0122,,,13.9,MPG,10.48,15.19,,,-4.24,-2.69,-0.45,57.306,1.72838,0.030894,36.801,0.46129,0.041352,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,G 550,G463E40DETC-Z6016,0,3.982,GMBXT04.0U2A,Truck,416,8,M176-E40DETC,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,6000,3.58,29.1,1,Not eqipped,GMBX10038462,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.012,0.241,425.335,0.0089,,0.003,0,21,MPG,,,,,3.14,2.1,0.05,57.306,1.72838,0.030894,36.801,0.46129,0.041352,TWC,Three-way catalyst,N,,,N,No averaging
2018,Mercedes-Benz,MBX,Mercedes-Benz,G 550 4x4,G463E40DETC-Z7044,0,3.982,HMBXT04.0U2A,Truck,416,8,M176-40DETC,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,7000,5.38,37.5,1,Not eqipped,HMBX10045553,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.01979,0.4583,690.81,0.0372,,0.00483,0.00097,12.9,MPG,11.18,13.31,13.73,,2.46,1.41,0.98,70.79,2.40816,0.039464,36.486,0.9276,0.052508,TWC,Three-way catalyst,N,,,N,No averaging
